SIDER_ID,Concept_Type,Indication_Name
CID100441382,PT,Blepharitis
CID100441382,PT,Conjunctivitis
CID100441382,PT,Keratitis
CID100441382,PT,Keratitis fungal
CID100441382,PT,Mycotic endophthalmitis
CID100443379,PT,Glucose-6-phosphate dehydrogenase deficiency
CID100443379,PT,Hypertension
CID100443379,PT,Left ventricular dysfunction
CID100443379,PT,Renal artery stenosis
CID100443379,PT,Acute coronary syndrome
CID100443379,PT,Myocardial infarction
CID100443379,PT,Hypertension
CID100443379,PT,Hypotension
CID100443379,PT,Cardiac failure congestive
CID100443379,PT,Cardiac failure
CID100443379,PT,Diabetic nephropathy
CID100443379,PT,Diabetes mellitus
CID100443379,PT,Angioedema
CID100443379,PT,Angina pectoris
CID100443379,PT,Hyperlipidaemia
CID100444006,PT,Renal failure
CID100444006,PT,Renal impairment
CID100444006,PT,Pharyngitis streptococcal
CID100444006,PT,Pneumonia
CID100444006,PT,Tonsillitis
CID100444006,PT,Infection
CID100444006,PT,Rheumatic fever
CID100444006,PT,Pharyngitis
CID100444006,PT,Bronchitis chronic
CID100444006,PT,Rheumatic disorder
CID100444013,PT,Renal failure
CID100444013,PT,Renal impairment
CID100444013,PT,Neoplasm
CID100444033,PT,Asthma
CID100444033,PT,Glaucoma
CID100444033,PT,Seasonal allergy
CID100444033,PT,Rhinitis seasonal
CID100444033,PT,Rhinitis perennial
CID100449193,PT,Bronchospasm
CID100449193,PT,Bronchitis chronic
CID100449193,PT,Chronic obstructive pulmonary disease
CID100449193,PT,Bronchial hyperreactivity
CID100455658,PT,Porphyria acute
CID100455658,PT,Porphyria acute
CID100455658,PT,Porphyria acute
CID100455658,PT,Hypertension
CID100455658,PT,Pain
CID100455658,PT,Tachycardia
CID100477468,PT,Peritonitis
CID100477468,PT,Systemic candida
CID100477468,PT,Systemic candida
CID100477468,PT,Oesophageal candidiasis
CID100477468,PT,Systemic candida
CID100477468,PT,Osteomyelitis
CID100477468,PT,Candida infection
CID100477468,PT,Meningitis
CID100477468,PT,Hepatic neoplasm
CID100477468,PT,Endocarditis
CID100477468,PT,Infection
CID100477468,PT,Abscess
CID100477468,PT,Neutropenia
CID100517044,PT,Hypokalaemia
CID100517045,PT,Renal impairment
CID100517045,PT,Hyponatraemia
CID100517045,PT,Alkalosis
CID100517045,PT,Blood pH increased
CID100517045,PT,Renal failure
CID100644241,PT,Chronic myeloid leukaemia
CID100644241,PT,Chromosome analysis abnormal
CID100656628,PT,Benign prostatic hyperplasia
CID100656892,PT,Infection
CID100656892,PT,Mycobacterial infection
CID100656892,PT,Tuberculosis
CID100656892,PT,Pulmonary tuberculosis
CID100656892,PT,Tuberculosis
CID100657298,PT,Basedow's disease
CID100657298,PT,Hyperthyroidism
CID100657298,PT,Toxic nodular goitre
CID100667490,PT,Leukaemic infiltration brain
CID100667490,PT,Neoplasm
CID100667490,PT,Acute leukaemia
CID100667490,PT,Neoplasm
CID100667490,PT,Lymphoma
CID100667490,PT,Non-Hodgkin's lymphoma
CID100667490,PT,Chronic myeloid leukaemia
CID100667490,PT,Acute myeloid leukaemia
CID100667490,PT,Acute leukaemia
CID100667490,PT,Acute lymphocytic leukaemia
CID100667490,PT,Chronic lymphocytic leukaemia
CID100667490,PT,Leukaemia
CID100667490,PT,Hodgkin's disease lymphocyte predominance type stage unspecified
CID100667490,PT,Hodgkin's disease
CID100667490,PT,Hodgkin's disease lymphocyte depletion type stage unspecified
CID100667490,PT,Neoplasm malignant
CID101349907,PT,Basedow's disease
CID101349907,PT,Hyperthyroidism
CID101349907,PT,Toxic nodular goitre
CID102723601,PT,Neoplasm
CID102723601,PT,Neoplasm
CID102723601,PT,Plasma cell myeloma
CID102723601,PT,Chronic myeloid leukaemia
CID102723601,PT,Acute myeloid leukaemia
CID102723601,PT,Plasmacytoma
CID102723601,PT,Chronic lymphocytic leukaemia
CID102723601,PT,Hodgkin's disease lymphocyte depletion type stage unspecified
CID102723601,PT,Hodgkin's disease
CID102723601,PT,Acute leukaemia
CID102723601,PT,Hodgkin's disease lymphocyte predominance type stage unspecified
CID102761171,PT,Diabetes mellitus
CID102761171,PT,Tuberculosis
CID102761171,PT,Tuberculosis
CID103006171,PT,Infection
CID103006171,PT,Pathogen resistance
CID103006171,PT,HIV infection
CID103010818,PT,Hepatitis C
CID103010818,PT,Hepatocellular injury
CID103010818,PT,Liver disorder
CID103010818,PT,Foetor hepaticus
CID103010818,PT,Chronic hepatitis C
CID103037258,PT,Hypersensitivity
CID103037258,PT,Dental caries
CID103038497,PT,Acute myeloid leukaemia
CID103038497,PT,Acute leukaemia
CID103052762,PT,Constipation
CID103055172,PT,Dermatitis atopic
CID103055172,PT,Eczema
CID103055172,PT,Immunodeficiency
CID103062316,PT,Chromosome analysis abnormal
CID103062316,PT,Pleural effusion
CID103062316,PT,Chronic myeloid leukaemia
CID103062316,PT,Chronic myeloid leukaemia
CID103062316,PT,Leukaemia
CID103062316,PT,Cardiac disorder
CID103062316,PT,Blast cell crisis
CID103062316,PT,Acute lymphocytic leukaemia
CID103080904,PT,Multiple fractures
CID103080904,PT,Fracture
CID103080904,PT,Oestrogen deficiency
CID103081276,PT,Chronic obstructive pulmonary disease
CID103081276,PT,Asthma
CID103081276,PT,Bronchial hyperreactivity
CID103081361,PT,Metastatic neoplasm
CID103081361,PT,Medullary thyroid cancer
CID103081362,PT,Pneumonia bacterial
CID103081362,PT,Infection
CID103081362,PT,Staphylococcal infection
CID103081362,PT,Pneumonia
CID103081362,PT,Renal impairment
CID103081362,PT,Renal failure
CID103081362,PT,Pneumonia
CID103081884,PT,Relapsing-remitting multiple sclerosis
CID103081884,PT,Multiple sclerosis
CID103085017,PT,Renal osteodystrophy
CID103085017,PT,Renal failure chronic
CID103085017,PT,Hyperphosphataemia
CID103086257,PT,Barrett's oesophagus
CID103086257,PT,Neoplasm malignant
CID103086257,PT,Dysplasia
CID103086685,PT,Renal cell carcinoma
CID103086686,PT,Hypothyroidism
CID103086686,PT,Disease progression
CID103086686,PT,Metastatic renal cell carcinoma
CID103086686,PT,Metastatic neoplasm
CID103086686,PT,Gastrointestinal stromal tumour
CID103086686,PT,Lung neoplasm malignant
CID103086686,PT,Neuroendocrine tumour
CID103086686,PT,Renal cell carcinoma
CID103086686,PT,Pulmonary embolism
CID103086686,PT,Proteinuria
CID103086686,PT,Protein urine present
CID103086686,PT,Neoplasm
CID103086686,PT,Hypertension
CID103086686,PT,Neoplasm malignant
CID103086686,PT,Convulsion
CID103325225,PT,Hip fracture
CID104369359,PT,Renal failure
CID104369359,PT,Renal impairment
CID104369359,PT,Renal failure chronic
CID104369359,PT,Renal impairment
CID104369359,PT,Hypoglycaemia
CID104369359,PT,Hypoglycaemia
CID104369359,PT,Diabetic ketoacidosis
CID104369359,PT,Type 2 diabetes mellitus
CID104369359,PT,Type 1 diabetes mellitus
CID104369359,PT,Pancreatitis
CID104474778,PT,Anaemia
CID104474778,PT,Neoplasm malignant
CID104474778,PT,Renal failure chronic
CID104479094,PT,Hyperparathyroidism secondary
CID104479094,PT,Renal failure chronic
CID104479097,PT,Malnutrition
CID104479097,PT,Injury
CID104479097,PT,Vomiting
CID104479097,PT,Vitamin B12 deficiency
CID104479097,PT,Convulsion
CID104479097,PT,Tropical sprue
CID104479097,PT,Respiratory fume inhalation disorder
CID104479097,PT,Shock
CID104479097,PT,Hereditary optic atrophy
CID104479097,PT,Vegetarian
CID104479097,PT,Hyperventilation
CID104479097,PT,Panic reaction
CID104479097,PT,Immobile
CID104479097,PT,Tachypnoea
CID104479097,PT,Respiratory rate decreased
CID104479097,PT,Chest discomfort
CID104479097,PT,Disorientation
CID104479097,PT,Neurological symptom
CID104479097,PT,Iron deficiency
CID104479097,PT,Crohn's disease
CID104479097,PT,Acidosis
CID104479097,PT,Mental disorder
CID104479097,PT,Poisoning
CID104479097,PT,Tachypnoea
CID104479097,PT,Optic nerve disorder
CID104479097,PT,Endocrine disorder
CID104479097,PT,Nausea
CID104479097,PT,Neoplasm
CID104479097,PT,Amblyopia tobacco
CID104479097,PT,Anaemia
CID104479097,PT,Pernicious anaemia
CID104479097,PT,Apnoea
CID104479097,PT,Stasis syndrome
CID104479097,PT,Breast feeding
CID104479097,PT,Neoplasm malignant
CID104479097,PT,Coeliac disease
CID104479097,PT,Coma
CID104479097,PT,Feeling abnormal
CID104479097,PT,Diphyllobothriasis
CID104479097,PT,Confusional state
CID104479097,PT,Mydriasis
CID104479097,PT,Multiple sclerosis
CID104479097,PT,Parasitic gastroenteritis
CID104479097,PT,Hypotension
CID104479097,PT,Malabsorption
CID104479097,PT,Headache
CID104479097,PT,Gastritis atrophic
CID104479097,PT,Folate deficiency
CID104479097,PT,Dyspnoea
CID104479097,PT,Hypertension
CID104517618,PT,Vasodilation procedure
CID104517618,PT,Bradycardia
CID104517618,PT,Aggression
CID104517618,PT,Tachypnoea
CID104517618,PT,Vomiting
CID104517618,PT,Loss of consciousness
CID104517618,PT,Hyperventilation
CID104517618,PT,Convulsion
CID104517618,PT,Palpitations
CID104517618,PT,Nausea
CID104517618,PT,Headache
CID104517618,PT,Dyspnoea
CID104517618,PT,Tachycardia
CID104630253,PT,Skin disorder
CID104659568,PT,Parkinsonism
CID104659568,PT,Parkinson's disease
CID104659569,PT,Parkinsonism
CID104659569,PT,Parkinson's disease
CID105001396,PT,Embolism
CID105001396,PT,Thrombophlebitis
CID105001396,PT,Thrombosis
CID105001396,PT,Venous thrombosis
CID105001396,PT,Hepatic function abnormal
CID105001396,PT,Renal failure
CID105001396,PT,Embolism
CID105001396,PT,Liver disorder
CID105001396,PT,Renal impairment
CID105001396,PT,Embolism venous
CID105001396,PT,Coagulation time prolonged
CID105001396,PT,Cerebrovascular accident
CID105001396,PT,Cerebral artery embolism
CID105001396,PT,Pulmonary embolism
CID105001396,PT,Renal failure
CID105001396,PT,Coagulopathy
CID105001396,PT,Embolism
CID105001396,PT,Cardiac failure congestive
CID105001396,PT,Atrial fibrillation
CID105001396,PT,Haemoglobin
CID105001396,PT,Myocardial infarction
CID105001396,PT,Acute coronary syndrome
CID105001396,PT,Genetic polymorphism
CID105001396,PT,Haemorrhage
CID105251896,PT,Type 2 diabetes mellitus
CID105273759,PT,Hypersensitivity
CID105277135,PT,Mental disorder
CID105277135,PT,Infection
CID105277135,PT,Immunodeficiency
CID105281007,PT,Neuroblastoma
CID105281007,PT,Malignant neoplasm of islets of Langerhans
CID105281007,PT,Sarcoma
CID105281007,PT,Metastatic malignant melanoma
CID105281007,PT,Medullary thyroid cancer
CID105281007,PT,Malignant melanoma
CID105281007,PT,Neoplasm malignant
CID105281007,PT,Non-Hodgkin's lymphoma
CID105281007,PT,Hodgkin's disease lymphocyte predominance type stage unspecified
CID105281007,PT,Hodgkin's disease
CID105281007,PT,Hodgkin's disease lymphocyte depletion type stage unspecified
CID105281007,PT,Lymphoma
CID105281074,PT,Postpartum haemorrhage
CID105281074,PT,Uterine atony
CID105281074,PT,Uterine hypotonus
CID105310993,PT,Type IIb hyperlipidaemia
CID105310993,PT,Lipid metabolism disorder
CID105310993,PT,Type IV hyperlipidaemia
CID105310993,PT,Hypertriglyceridaemia
CID105311167,PT,Skin disorder
CID105327147,PT,Constipation
CID105328940,PT,Chronic myeloid leukaemia
CID105328940,PT,Chromosome analysis abnormal
CID105328940,PT,Breast cancer stage IV
CID105328940,PT,Chronic myeloid leukaemia
CID105328940,PT,Diarrhoea
CID105328940,PT,Cardiovascular disorder
CID105328940,PT,Blast cell crisis
CID105328940,PT,Leukaemia
CID105353894,PT,Myasthenia gravis
CID105353894,PT,Muscular weakness
CID105353894,PT,Pulmonary function test decreased
CID105353894,PT,Respiratory depression
CID105353980,PT,Inflammatory bowel disease
CID105353980,PT,Juvenile idiopathic arthritis
CID105353980,PT,Oedema mucosal
CID105353980,PT,Vomiting
CID105353980,PT,Rheumatic disorder
CID105353980,PT,Proctitis
CID105353980,PT,Nausea
CID105353980,PT,Inflammation
CID105353980,PT,Rheumatoid arthritis
CID105353980,PT,Haemorrhage
CID105353980,PT,Diarrhoea
CID105353980,PT,Crohn's disease
CID105353980,PT,Proctocolitis
CID105353980,PT,Colitis ulcerative
CID105353980,PT,Arthritis
CID105353980,PT,Haemoglobin
CID105359596,PT,Acute promyelocytic leukaemia
CID105359596,PT,Acute myeloid leukaemia
CID105359596,PT,Acute leukaemia
CID105359596,PT,Neoplasm malignant
CID105360237,PT,Joint swelling
CID105360237,PT,Venous insufficiency
CID105360237,PT,Local swelling
CID105360237,PT,Venous insufficiency
CID105360237,PT,Post thrombotic syndrome
CID105360237,PT,Oedema peripheral
CID105360237,PT,Restless legs syndrome
CID105360237,PT,Muscle spasms
CID105360237,PT,Paraesthesia
CID105360237,PT,Swelling
CID105360237,PT,Lymphoedema
CID105360237,PT,Haemorrhoids
CID105360237,PT,Oedema
CID105360237,PT,Dermatitis
CID105361912,PT,Renal impairment
CID105361912,PT,Hepatic function abnormal
CID105361912,PT,Immunodeficiency
CID105361912,PT,Pulmonary tuberculosis
CID105361912,PT,Renal failure
CID105361912,PT,Mycobacterial infection
CID105361912,PT,Infection
CID105361912,PT,Autoimmune disorder
CID105361912,PT,Acquired immunodeficiency syndrome
CID105361912,PT,Tuberculosis
CID105361917,PT,Constipation
CID105362070,PT,Colitis ulcerative
CID105362070,PT,Proctocolitis
CID105362420,PT,Pathologic myopia
CID105362420,PT,Choroidal neovascularisation
CID105362420,PT,Pathologic myopia
CID105362420,PT,Histoplasmosis
CID105362420,PT,Age-related macular degeneration
CID105381226,PT,Meningococcal infection
CID105381226,PT,Culture positive
CID105381226,PT,Meningitis bacterial
CID105381226,PT,Pulmonary tuberculosis
CID105381226,PT,Tuberculosis
CID105381226,PT,Staphylococcal infection
CID105381226,PT,Tuberculoid leprosy
CID105381226,PT,Brucellosis
CID105381226,PT,Borderline leprosy
CID105381226,PT,Leprosy
CID105381226,PT,Influenza
CID105381226,PT,Drug hypersensitivity
CID105381226,PT,Infection
CID105381226,PT,Lepromatous leprosy
CID105462337,PT,Proctocolitis
CID105462337,PT,Colitis ulcerative
CID105462337,PT,Colitis ulcerative
CID105464096,PT,Nephropathy
CID105464096,PT,Renal impairment
CID105464096,PT,Renal failure
CID105464096,PT,Acute myocardial infarction
CID105464096,PT,Cerebrovascular accident
CID105464096,PT,Acute coronary syndrome
CID105464096,PT,Myocardial infarction
CID105464096,PT,Infarction
CID105464096,PT,Hypertension
CID105464096,PT,Hypertension
CID105464096,PT,Angina pectoris
CID105464096,PT,Diabetes mellitus
CID105464096,PT,Diabetic nephropathy
CID105464096,PT,Hypotension
CID105464096,PT,Cardiac failure congestive
CID105464096,PT,Hyperlipidaemia
CID105464096,PT,Cardiac failure
CID105479141,PT,Asthma
CID105479141,PT,Osteosarcoma
CID105479141,PT,Osteosarcoma metastatic
CID105487068,PT,Glucose-6-phosphate dehydrogenase deficiency
CID105487068,PT,Migraine
CID105487068,PT,Toothache
CID105487068,PT,Injury
CID105487068,PT,Headache
CID105487068,PT,Body temperature increased
CID105487068,PT,Back pain
CID105487068,PT,Pain
CID105487068,PT,Tension headache
CID105487301,PT,Constipation
CID105487301,PT,Functional gastrointestinal disorder
CID105487301,PT,Irritable bowel syndrome
CID105487301,PT,Constipation
CID105488383,PT,Chronic lymphocytic leukaemia
CID105488383,PT,Chronic lymphocytic leukaemia refractory
CID105493381,PT,Myelodysplastic syndrome
CID105493381,PT,Iron overload
CID105493381,PT,Blood creatinine increased
CID105493381,PT,Iron overload
CID105493381,PT,Thalassaemia
CID105493381,PT,Haemosiderosis
CID105493381,PT,Thalassaemia beta
CID105493381,PT,Sickle cell anaemia
CID105493381,PT,Thalassaemia beta
CID105493381,PT,Anaemia
CID105493381,PT,Hepatic cirrhosis
CID106102852,PT,Cardiovascular disorder
CID106102852,PT,Demyelination
CID106102852,PT,Metastasis
CID106102852,PT,Neoplasm
CID106102852,PT,Cerebrovascular accident
CID106102852,PT,Electrocardiogram QT prolonged
CID106102852,PT,Cerebral ischaemia
CID106102852,PT,Renal impairment
CID106102852,PT,Renal failure
CID106323497,PT,Pulmonary tuberculosis
CID106326970,PT,Seborrhoeic dermatitis
CID106326970,PT,Tinea versicolour
CID106326970,PT,Seborrhoeic dermatitis
CID106326970,PT,Dandruff
CID106328144,PT,Metastasis
CID106328144,PT,Bone cancer metastatic
CID106328144,PT,Prostate cancer
CID106331630,PT,Breast cancer
CID106331630,PT,Breast cancer stage IV
CID106331630,PT,Neuropathy peripheral
CID106331630,PT,Liver disorder
CID106333887,PT,Psoriatic arthropathy
CID106333887,PT,Rheumatoid arthritis
CID106333887,PT,Arthritis
CID106333887,PT,Synovitis
CID106398970,PT,Renal impairment
CID106398970,PT,Pneumonia
CID106398970,PT,Otitis media bacterial
CID106398970,PT,Renal failure
CID106398970,PT,Acute sinusitis
CID106398970,PT,Pharyngitis
CID106398970,PT,Rheumatic disorder
CID106398970,PT,Rheumatic fever
CID106398970,PT,Infection
CID106398970,PT,Bronchitis chronic
CID106398970,PT,Tonsillitis
CID106433091,PT,Diabetic neuropathy
CID106433091,PT,Pain
CID106433091,PT,Pain
CID106433091,PT,Procedural pain
CID106433091,PT,Pain
CID106433091,PT,Osteoarthritis
CID106433091,PT,Neuralgia
CID106433091,PT,Back pain
CID106433101,PT,Open angle glaucoma
CID106433101,PT,Ocular hypertension
CID106433117,PT,Emphysema
CID106433117,PT,Bronchial hyperreactivity
CID106433117,PT,Asthma
CID106433117,PT,Bronchitis chronic
CID106433117,PT,Chronic obstructive pulmonary disease
CID106433119,PT,Atrial fibrillation
CID106433119,PT,Embolism
CID106433119,PT,Hypertension
CID106433119,PT,Pulmonary embolism
CID106433119,PT,Cerebrovascular accident
CID106433119,PT,Deep vein thrombosis
CID106433119,PT,Acute coronary syndrome
CID106435110,PT,Acarodermatitis
CID106435110,PT,Skin mass
CID106435110,PT,Volvulus
CID106435110,PT,Strongyloidiasis
CID106435110,PT,Pruritus
CID106435110,PT,Filariasis lymphatic
CID106435110,PT,Acarodermatitis
CID106435110,PT,Nodule
CID106435110,PT,Filariasis
CID106435110,PT,Infection
CID106435110,PT,Onchocerciasis
CID106437075,PT,Renal failure
CID106437075,,Bone and joint infections
CID106437075,PT,Lower respiratory tract infection
CID106437075,PT,Renal impairment
CID106437075,PT,Sepsis
CID106437075,PT,Infection
CID106437075,PT,Bacteraemia
CID106437075,PT,Urinary tract infection
CID106440191,PT,Infection
CID106440191,PT,Diarrhoea
CID106440191,PT,Clostridium difficile infection
CID106442177,PT,Neuroendocrine tumour
CID106442177,PT,Breast cancer
CID106442177,PT,Metastatic neoplasm
CID106442177,PT,Renal impairment
CID106442177,PT,Liver disorder
CID106442177,PT,Drug level therapeutic
CID106442177,PT,Metastatic renal cell carcinoma
CID106442177,PT,Angiomyolipoma
CID106442177,PT,Renal failure
CID106442177,PT,Cerebrosclerosis
CID106442177,PT,Tuberous sclerosis
CID106442177,PT,Neoplasm
CID106442177,PT,Insulinoma
CID106442177,PT,Renal cell carcinoma
CID106442177,PT,"Astrocytoma, low grade"
CID106442177,PT,Neoplasm malignant
CID106442177,PT,Breast cancer
CID106445540,PT,Neoplasm malignant
CID106445540,PT,Neoplasm
CID106445540,PT,Breast cancer stage IV
CID106445540,PT,Breast cancer
CID106452749,PT,Infection
CID106452749,PT,Otitis externa fungal
CID106452749,PT,Otitis externa
CID106452749,PT,Eczema
CID106453361,PT,Multiple sclerosis
CID106453361,PT,Muscle spasticity
CID106477186,PT,Tuberculosis
CID106850789,PT,Iron deficiency anaemia
CID106850789,PT,Renal failure chronic
CID106850791,PT,Prostate cancer metastatic
CID106850791,PT,Prostate cancer
CID106850791,PT,Precocious puberty
CID106850791,PT,Urinary tract obstruction
CID106850791,PT,Uterine leiomyoma
CID106850791,PT,Pituitary tumour benign
CID106850791,PT,Neoplasm
CID106850791,PT,Breast cancer female
CID106850791,PT,Leiomyoma
CID106850791,PT,Adrenogenital syndrome
CID106850791,PT,Breast cancer
CID106850791,PT,Menopause
